modelo,metodo,balanceo,recall_cv,recall_cv_std,precision_cv,f1_cv,balanced_accuracy_cv,pr_auc_cv,roc_auc_cv,recall_test,precision_test,f1_test,balanced_accuracy_test,pr_auc_test,roc_auc_test,tiempo_s,params
RegLog_Estandar,baseline,sin_balanceo,0.0244435973944309,0.0033104111316413,0.4923405426163599,0.0465613247950793,0.5118311088112641,0.2356444669824174,0.8811365963149704,0.0264195583596214,0.5153846153846153,0.0502625656414103,0.5128221727418524,0.2382389325733164,0.8829252231468759,7.87,{}
RegLog_Estandar,baseline,smote,0.8181537654745112,0.0084339359011245,0.1066040403090869,0.188629155817265,0.8020739999760179,0.2328015445573999,0.8797476480647181,0.8261041009463722,0.1076677973070202,0.1905065017732108,0.8062264856752337,0.2315436319091208,0.8816491069234028,18.76,{}
RegLog_Estandar,baseline,adasyn,0.8377673002546814,0.0080702853754025,0.1004521418169358,0.1793934484436273,0.8018043501699108,0.2318744523105923,0.879719942365847,0.8458201892744479,0.1012843516857116,0.1809057940457114,0.8058098829918039,0.2307491683963132,0.8815892754804799,26.12,{}
RegLog_Estandar,baseline,weights,0.82160374083183,0.0069133202577233,0.1072442075393856,0.1897231339449619,0.8040635469565178,0.2343225875955968,0.8810867699747476,0.8253154574132492,0.1078143512079534,0.1907148389448266,0.8060967206837866,0.235862292026651,0.8829735696311258,9.95,{}
RegLog_Estandar,grid_search,sin_balanceo,0.0246406902864135,0.003088614781954,0.4908509128207962,0.0469138554234507,0.5119235026652834,0.2355814769932062,0.881123687328321,0.0264195583596214,0.5114503816793893,0.0502437195350581,0.5128160202587102,0.2382169360076494,0.8829234181597081,19.15,{'classifier__C': 10.0}
RegLog_Estandar,grid_search,smote,0.8190409505519718,0.0086553011680311,0.1069398355857528,0.18917835940234,0.8027775387980529,0.233906101496321,0.8804567777186326,0.8276813880126183,0.1081067161104244,0.1912354227405248,0.8072981434328976,0.2331091820910951,0.8821363224516027,40.93,{'classifier__C': 0.01}
RegLog_Estandar,grid_search,adasyn,0.8399359533075819,0.0070489020674466,0.1008680260896756,0.180106081465761,0.8031224748837289,0.2341658607746704,0.8808182673363845,0.8450315457413249,0.1018100622357356,0.1817256730973076,0.8061969265843012,0.2342491955714183,0.8825084215266884,53.53,{'classifier__C': 0.001}
RegLog_Estandar,grid_search,weights,0.82160374083183,0.0069133202577233,0.1073134241690724,0.189831390704211,0.8041404543443372,0.2343077218176236,0.8810816684505776,0.8253154574132492,0.1078810370599453,0.1908191639695491,0.8061705504814929,0.2358476351331903,0.8829708524461419,56.18,"{'classifier__C': 10.0, 'classifier__class_weight': {0: 1, 1: 32}}"
RegLog_Estandar,random_search,sin_balanceo,0.0246407388434206,0.0031665175898076,0.4907239574655639,0.0469129012034124,0.5119235269437871,0.2355828435529796,0.8811239982259501,0.0264195583596214,0.5114503816793893,0.0502437195350581,0.5128160202587102,0.2381948626177927,0.8829238597022679,56.66,{'classifier__C': 6.351221010640703}
RegLog_Estandar,random_search,smote,0.8189424769414912,0.0083287156742327,0.1070519154644142,0.1893510220283745,0.8028651972647376,0.234097500147459,0.8805562982596079,0.8272870662460567,0.1081331821461705,0.1912662959248792,0.8071809648304655,0.2333339007641364,0.882229677164265,139.24,{'classifier__C': 0.0070689749506246055}
RegLog_Estandar,random_search,adasyn,0.8403300905345399,0.0072184584555512,0.1008953827809007,0.1801586400003161,0.8032995474017728,0.2341050149472997,0.8808126784509241,0.8446372239747634,0.1017867325603497,0.181679389312977,0.8060243756335893,0.2341281753896837,0.8824945008057618,184.87,{'classifier__C': 0.0012087541473056963}
